lat,long,date,temp,year,month,label,identifier,status,doy
44.56666667,0.266666667,2011-02-12,6.639999852,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,43
44.56666667,0.266666667,2011-02-13,6.319999859,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,44
44.56666667,0.266666667,2011-02-14,7.859999824,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,45
44.56666667,0.266666667,2011-02-15,8.9599998,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,46
44.56666667,0.266666667,2011-02-16,8.189999817,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,47
44.56666667,0.266666667,2011-02-17,8.569999808,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,48
44.56666667,0.266666667,2011-02-18,10.10999977,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,49
44.56666667,0.266666667,2011-02-19,7.289999837,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,50
44.56666667,0.266666667,2011-02-20,10.18999977,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,51
44.56666667,0.266666667,2011-02-21,8.06999982,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,52
44.56666667,0.266666667,2011-02-22,8.199999817,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,53
44.56666667,0.266666667,2011-02-23,6.879999846,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,54
44.56666667,0.266666667,2011-02-24,10.88999976,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,55
44.56666667,0.266666667,2011-02-25,11.46999974,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,56
44.56666667,0.266666667,2011-02-26,8.809999803,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,57
44.56666667,0.266666667,2011-02-27,7.819999825,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,58
44.56666667,0.266666667,2011-02-28,6.799999848,2011,2,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,59
44.56666667,0.266666667,2011-03-01,3.679999918,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,60
44.56666667,0.266666667,2011-03-02,4.729999894,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,61
44.56666667,0.266666667,2011-03-03,3.459999923,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,62
44.56666667,0.266666667,2011-03-04,6.139999863,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,63
44.56666667,0.266666667,2011-03-05,7.959999822,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,64
44.56666667,0.266666667,2011-03-06,7.889999824,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,65
44.56666667,0.266666667,2011-03-07,8.199999817,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,66
44.56666667,0.266666667,2011-03-08,11.20999975,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,67
44.56666667,0.266666667,2011-03-09,9.919999778,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,68
44.56666667,0.266666667,2011-03-10,8.50999981,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,69
44.56666667,0.266666667,2011-03-11,8.399999812,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,70
44.56666667,0.266666667,2011-03-12,11.20999975,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,71
44.56666667,0.266666667,2011-03-13,11.79999974,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,72
44.56666667,0.266666667,2011-03-14,12.30999972,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,73
44.56666667,0.266666667,2011-03-15,14.05999969,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,74
44.56666667,0.266666667,2011-03-16,13.1999997,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,75
44.56666667,0.266666667,2011-03-17,10.53999976,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,76
44.56666667,0.266666667,2011-03-18,11.23999975,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,77
44.56666667,0.266666667,2011-03-19,12.62999972,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,78
44.56666667,0.266666667,2011-03-20,8.269999815,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,79
44.56666667,0.266666667,2011-03-21,9.889999779,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,80
44.56666667,0.266666667,2011-03-22,9.979999777,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,81
44.56666667,0.266666667,2011-03-23,11.95999973,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,82
44.56666667,0.266666667,2011-03-24,12.92999971,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,83
44.56666667,0.266666667,2011-03-25,12.53999972,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,84
44.56666667,0.266666667,2011-03-26,13.91999969,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,85
44.56666667,0.266666667,2011-03-27,13.6399997,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,86
44.56666667,0.266666667,2011-03-28,11.68999974,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,87
44.56666667,0.266666667,2011-03-29,12.71999972,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,88
44.56666667,0.266666667,2011-03-30,12.55999972,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,89
44.56666667,0.266666667,2011-03-31,13.07999971,2011,3,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,90
44.56666667,0.266666667,2011-04-01,15.62999965,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,91
44.56666667,0.266666667,2011-04-02,17.27999961,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,92
44.56666667,0.266666667,2011-04-03,12.82999971,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,93
44.56666667,0.266666667,2011-04-04,12.39999972,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,94
44.56666667,0.266666667,2011-04-05,12.91999971,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,95
44.56666667,0.266666667,2011-04-06,16.11999964,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,96
44.56666667,0.266666667,2011-04-07,18.99999958,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,97
44.56666667,0.266666667,2011-04-08,19.53999956,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,98
44.56666667,0.266666667,2011-04-09,19.02999957,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,99
44.56666667,0.266666667,2011-04-10,14.87999967,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,100
44.56666667,0.266666667,2011-04-11,14.43999968,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,101
44.56666667,0.266666667,2011-04-12,14.71999967,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,102
44.56666667,0.266666667,2011-04-13,10.34999977,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,103
44.56666667,0.266666667,2011-04-14,13.11999971,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,104
44.56666667,0.266666667,2011-04-15,11.90999973,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,105
44.56666667,0.266666667,2011-04-16,12.33999972,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,106
44.56666667,0.266666667,2011-04-17,13.5499997,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,107
44.56666667,0.266666667,2011-04-18,16.61999963,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,108
44.56666667,0.266666667,2011-04-19,15.59999965,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,109
44.56666667,0.266666667,2011-04-20,15.37999966,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,110
44.56666667,0.266666667,2011-04-21,17.8099996,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,111
44.56666667,0.266666667,2011-04-22,16.42999963,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,112
44.56666667,0.266666667,2011-04-23,15.34999966,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,113
44.56666667,0.266666667,2011-04-24,16.40999963,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,114
44.56666667,0.266666667,2011-04-25,16.87999962,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,115
44.56666667,0.266666667,2011-04-26,18.32999959,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,116
44.56666667,0.266666667,2011-04-27,16.14999964,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,117
44.56666667,0.266666667,2011-04-28,14.57999967,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,118
44.56666667,0.266666667,2011-04-29,13.90999969,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,119
44.56666667,0.266666667,2011-04-30,16.33999963,2011,4,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,120
44.56666667,0.266666667,2011-05-01,17.8699996,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,121
44.56666667,0.266666667,2011-05-02,16.74999963,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,122
44.56666667,0.266666667,2011-05-03,18.0199996,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,123
44.56666667,0.266666667,2011-05-04,16.74999963,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,124
44.56666667,0.266666667,2011-05-05,16.54999963,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,125
44.56666667,0.266666667,2011-05-06,19.56999956,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,126
44.56666667,0.266666667,2011-05-07,18.68999958,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,127
44.56666667,0.266666667,2011-05-08,19.77999956,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,128
44.56666667,0.266666667,2011-05-09,19.62999956,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,129
44.56666667,0.266666667,2011-05-10,20.14999955,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,130
44.56666667,0.266666667,2011-05-11,20.83999953,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,131
44.56666667,0.266666667,2011-05-12,19.50999956,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,132
44.56666667,0.266666667,2011-05-13,18.68999958,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,133
44.56666667,0.266666667,2011-05-14,16.93999962,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,134
44.56666667,0.266666667,2011-05-15,13.6399997,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,135
44.56666667,0.266666667,2011-05-16,14.38999968,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,136
44.56666667,0.266666667,2011-05-17,17.26999961,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,137
44.56666667,0.266666667,2011-05-18,19.53999956,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,138
44.56666667,0.266666667,2011-05-19,20.35999954,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,139
44.56666667,0.266666667,2011-05-20,20.21999955,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,140
44.56666667,0.266666667,2011-05-21,19.79999956,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,141
44.56666667,0.266666667,2011-05-22,18.13999959,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,142
44.56666667,0.266666667,2011-05-23,18.96999958,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,143
44.56666667,0.266666667,2011-05-24,18.84999958,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,144
44.56666667,0.266666667,2011-05-25,20.45999954,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,145
44.56666667,0.266666667,2011-05-26,17.7699996,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,146
44.56666667,0.266666667,2011-05-27,15.24999966,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,147
44.56666667,0.266666667,2011-05-28,15.13999966,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,148
44.56666667,0.266666667,2011-05-29,18.38999959,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,149
44.56666667,0.266666667,2011-05-30,21.41999952,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,150
44.56666667,0.266666667,2011-05-31,16.94999962,2011,5,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,151
44.56666667,0.266666667,2011-06-01,13.5799997,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,152
44.56666667,0.266666667,2011-06-02,16.63999963,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,153
44.56666667,0.266666667,2011-06-03,18.14999959,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,154
44.56666667,0.266666667,2011-06-04,19.83999956,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,155
44.56666667,0.266666667,2011-06-05,19.92999955,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,156
44.56666667,0.266666667,2011-06-06,19.78999956,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,157
44.56666667,0.266666667,2011-06-07,15.44999965,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,158
44.56666667,0.266666667,2011-06-08,15.59999965,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,159
44.56666667,0.266666667,2011-06-09,15.99999964,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,160
44.56666667,0.266666667,2011-06-10,15.34999966,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,161
44.56666667,0.266666667,2011-06-11,14.56999967,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,162
44.56666667,0.266666667,2011-06-12,16.82999962,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,163
44.56666667,0.266666667,2011-06-13,20.12999955,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,164
44.56666667,0.266666667,2011-06-14,20.83999953,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,165
44.56666667,0.266666667,2011-06-15,21.45999952,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,166
44.56666667,0.266666667,2011-06-16,18.81999958,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,167
44.56666667,0.266666667,2011-06-17,18.38999959,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,168
44.56666667,0.266666667,2011-06-18,17.32999961,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,169
44.56666667,0.266666667,2011-06-19,16.69999963,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,170
44.56666667,0.266666667,2011-06-20,19.20999957,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,171
44.56666667,0.266666667,2011-06-21,22.04999951,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,172
44.56666667,0.266666667,2011-06-22,19.10999957,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,173
44.56666667,0.266666667,2011-06-23,17.19999962,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,174
44.56666667,0.266666667,2011-06-24,15.77999965,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,175
44.56666667,0.266666667,2011-06-25,20.33999955,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,176
44.56666667,0.266666667,2011-06-26,26.42999941,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,177
44.56666667,0.266666667,2011-06-27,28.57999936,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,178
44.56666667,0.266666667,2011-06-28,20.46999954,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,179
44.56666667,0.266666667,2011-06-29,18.53999959,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,180
44.56666667,0.266666667,2011-06-30,17.9299996,2011,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,181
44.56666667,0.266666667,2011-07-01,19.05999957,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,182
44.56666667,0.266666667,2011-07-02,20.20999955,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,183
44.56666667,0.266666667,2011-07-03,21.79999951,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,184
44.56666667,0.266666667,2011-07-04,23.37999948,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,185
44.56666667,0.266666667,2011-07-05,21.21999953,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,186
44.56666667,0.266666667,2011-07-06,20.76999954,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,187
44.56666667,0.266666667,2011-07-07,19.08999957,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,188
44.56666667,0.266666667,2011-07-08,19.01999957,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,189
44.56666667,0.266666667,2011-07-09,21.09999953,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,190
44.56666667,0.266666667,2011-07-10,20.89999953,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,191
44.56666667,0.266666667,2011-07-11,23.66999947,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,192
44.56666667,0.266666667,2011-07-12,22.94999949,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,193
44.56666667,0.266666667,2011-07-13,19.93999955,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,194
44.56666667,0.266666667,2011-07-14,19.21999957,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,195
44.56666667,0.266666667,2011-07-15,18.65999958,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,196
44.56666667,0.266666667,2011-07-16,18.74999958,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,197
44.56666667,0.266666667,2011-07-17,17.9899996,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,198
44.56666667,0.266666667,2011-07-18,16.98999962,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,199
44.56666667,0.266666667,2011-07-19,16.49999963,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,200
44.56666667,0.266666667,2011-07-20,16.47999963,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,201
44.56666667,0.266666667,2011-07-21,18.0899996,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,202
44.56666667,0.266666667,2011-07-22,17.22999961,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,203
44.56666667,0.266666667,2011-07-23,17.17999962,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,204
44.56666667,0.266666667,2011-07-24,15.24999966,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,205
44.56666667,0.266666667,2011-07-25,18.47999959,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,206
44.56666667,0.266666667,2011-07-26,19.55999956,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,207
44.56666667,0.266666667,2011-07-27,20.54999954,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,208
44.56666667,0.266666667,2011-07-28,19.97999955,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,209
44.56666667,0.266666667,2011-07-29,19.48999956,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,210
44.56666667,0.266666667,2011-07-30,20.72999954,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,211
44.56666667,0.266666667,2011-07-31,19.89999956,2011,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,212
44.56666667,0.266666667,2011-08-01,21.07999953,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,213
44.56666667,0.266666667,2011-08-02,23.12999948,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,214
44.56666667,0.266666667,2011-08-03,22.3999995,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,215
44.56666667,0.266666667,2011-08-04,21.11999953,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,216
44.56666667,0.266666667,2011-08-05,22.79999949,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,217
44.56666667,0.266666667,2011-08-06,24.02999946,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,218
44.56666667,0.266666667,2011-08-07,19.58999956,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,219
44.56666667,0.266666667,2011-08-08,19.49999956,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,220
44.56666667,0.266666667,2011-08-09,16.70999963,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,221
44.56666667,0.266666667,2011-08-10,18.28999959,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,222
44.56666667,0.266666667,2011-08-11,19.96999955,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,223
44.56666667,0.266666667,2011-08-12,20.79999954,2011,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,224
